ORDER_ID,CUSTOMER_ID,PROD_ID,TRANSACTION_DATE,UNITS,MOBILE NUMBER,CUSTOMER_NAME,DOB,STATE_CODE,PRODUCT_CATEGORY,SUB_CATEGORY,PRODUCT_NAME,PRICE,SALES
170,559,39,19-02-2019,3,1000033193,Kelly Andreada,12/12/1959,WA,VEGETABLES,LEAFY VEGETABLES,FENUGREEK (METHI),14,42
171,127,63,14-04-2019,6,1000032673,Katharine Harms,12/11/1979,WA,VEGETABLES,ROOTY VEGETABLES,sweet potato,59,354
172,466,129,05/02/19,5,1000033100,Darren Koutras,19-12-1937,QLD,CHOCOLATES AND SWEETS,CANDIES,MAPRO FALERO STRAWBERRY BABY PULPY FRUIT CHEWS CANDY 150 GM,19,95
173,585,109,08/03/19,4,1000033219,Jennifer Halladay,22-12-1971,QLD,FRUITS,SEASONAL FRUITS,sun melon,48,192
174,394,6,05/11/19,1,1000033028,Marc Crier,23-02-1965,WA,VEGETABLES,BRINJAL,NAGPURE BRINJAL (BAINGAN),48,48
175,190,159,21-06-2019,10,1000032810,Anne Pryor,27-02-1983,WA,CHOCOLATES AND SWEETS,CANDIES,ALPENLIEBE GOLD CREAM STRAWBERRY CANDY 156.4 GM,50,500
176,120,163,03/11/19,7,1000032666,Alyssa Tate,4/1/1973,NT,CHOCOLATES AND SWEETS,CANDIES,COCO CADO ASSORTED 2 IN1 PUDDING 170 GM,50,350
177,317,7,10/07/19,6,1000032950,Sarah Jordon,9/6/1966,WA,VEGETABLES,BRINJAL,PURPLE STRIPED BRINJAL (BAINGAN DHARIDAR),48,288
178,64,147,21-05-2019,7,1000032610,Jonathan Doherty,1/7/1940,NSW,CHOCOLATES AND SWEETS,CANDIES,SWAD DIGESTIVE CANDY 1.5 GM (PACK OF 100),100,700
179,468,33,13-04-2019,9,1000033102,Marina Lichtenstein,9/3/1952,QLD,VEGETABLES,EXOTIC VEGETABLES,RED CABBAGE (LAL PATTA GOBHI),99,891
180,507,43,08/05/19,7,1000033141,Lena Radford,27-11-1943,QLD,VEGETABLES,LEAFY VEGETABLES, SPINACH (PALAK),10,70
181,251,56,20-04-2019,10,1000032884,Pamela Stobb,9/8/1967,SA,VEGETABLES,SPROUTS AND PEAS,sprouted mixed beans ankruti daane (200gm),32,320
182,356,83,10/04/19,9,1000032989,Cassandra Brandow,12/5/1934,WA,FRUITS,BERRY,gooseberry(amla),69,621
183,17,102,26-10-2019,5,1000032563,Patrick Jones,10/7/1965,QLD,FRUITS,MELONS,water melon(2.5kg),85,425
184,48,54,06/06/19,5,1000032594,Scott Williamson,24-03-1973,SA,VEGETABLES,SPROUTS AND PEAS,sprouted beans(200gm),32,160
185,54,164,13-01-2019,8,1000032600,Sheri Gordon,24-03-1961,NSW,CHOCOLATES AND SWEETS,CANDIES,FOX'S CRYSTAL CLEAR FRUITS FLAVOURED CANDY 90 GM,47,376
186,222,89,19-06-2019,9,1000032855,Sung Chung,28-12-1950,WA,FRUITS,CITRUS_FRUITS,sweet lime,69,621
187,74,150,17-10-2019,6,1000032620,Christopher Martinez,14-04-1984,NSW,CHOCOLATES AND SWEETS,CANDIES,SWAD KACCHA AAM & LEMON CANDY 1.5 GM (PACK OF 90),100,600
188,196,142,27-03-2019,2,1000032827,Joseph Airdo,21-02-1983,WA,CHOCOLATES AND SWEETS,CANDIES,RAVALGAON LACTO CANDY 400 GM,100,200
189,141,81,04/01/19,8,1000032706,Damala Kotsonis,7/9/1949,WA,FRUITS,BANANA,robust,26,208
190,478,94,05/04/19,8,1000033112,Andy Gerbode,16-04-1961,QLD,FRUITS,IMPORTED_FRUITS,Avacado,399,3192
191,476,29,16-03-2019,1,1000033110,Angele Hood,31-05-1964,QLD,VEGETABLES,EXOTIC VEGETABLES,GREEN ZUCCHINI (HARI TURAII),149,149
192,35,74,18-08-2019,2,1000032581,Aaron Hawkins,27-05-1957,QLD,FRUITS,APPLE,granny smith,259,518
193,522,132,17-10-2019,10,1000033156,Alejandro Grove,9/7/1975,QLD,CHOCOLATES AND SWEETS,CANDIES,MENTOS ORANGE CHEWY TOFFEE 36.4 GM (STICK),15,150
194,186,137,08/10/19,2,1000032803,Mick Hernandez,27-06-1954,WA,CHOCOLATES AND SWEETS,CANDIES,NATURO FRUITSUM MANGO CANDY 135 GM,100,200
195,558,16,14-11-2019,1,1000033192,Karen Bern,15-10-1982,WA,VEGETABLES,CUCUMBER AND GOURDS,BOTTLE GOURD (LAUKI),18,18
196,212,29,13-06-2019,9,1000032845,Heather Jas,29-04-1985,SA,VEGETABLES,EXOTIC VEGETABLES,GREEN ZUCCHINI (HARI TURAII),149,1341
197,64,86,24-12-2019,2,1000032610,Jonathan Doherty,1/7/1940,NSW,FRUITS,CITRUS_FRUITS,orange(santra),85,170
198,457,53,12/07/19,2,1000033091,Paul Gonzalez,26-01-1941,QLD,VEGETABLES,SPROUTS AND PEAS,green sprouts(hara chana 250gm),32,64
199,594,161,28-07-2019,7,1000033228,Patrick Ryan,10/11/1946,SA,CHOCOLATES AND SWEETS,CANDIES,CADBURY GOLD CHOCLAIRS 550 GM,224,1568
200,181,110,17-03-2019,10,1000032788,Eleni McCrary,19-06-1958,VIC,FRUITS,SEASONAL FRUITS,tender coconut(1 Nos),32,320
201,259,105,11/10/19,3,1000032892,Maureen Gnade,19-04-1957,WA,FRUITS,SEASONAL FRUITS,dates imported(500gm),189,567
202,9,70,23-11-2019,2,1000032555,Joseph Holt,4/3/1958,NSW,VEGETABLES,SEASONAL VEGETABLES,fresh groundnut,109,218
203,245,116,04/03/19,7,1000032878,Rick Bensley,18-04-1987,SA,CHOCOLATES AND SWEETS,CANDIES,ALPENLIEBE LOLLIPOP 40 GM (ASSORTED PACK),30,210
204,594,67,20-08-2019,8,1000033228,Patrick Ryan,10/11/1946,SA,VEGETABLES,SEASONAL VEGETABLES,capsicum green,56,448
205,404,58,26-07-2019,7,1000033038,Nicole Fjeld,11/10/1931,WA,VEGETABLES,ROOTY VEGETABLES,baby potato,49,343
206,241,2,23-06-2019,2,1000032874,Charles Sheldon,22-02-1959,WA,VEGETABLES,BEANS,CLUSTER BEANS(GOUAR KI PHALI),89,178
207,410,93,23-10-2019,6,1000033044,Brian Thompson,10/7/1967,VIC,FRUITS,IMPORTED_FRUITS,Raw_papaya,39,234
208,370,121,26-03-2019,5,1000033004,Candace McMahon,24-10-1967,WA,CHOCOLATES AND SWEETS,CANDIES,FRUITELLA ORANGE CANDY 36 GM (STICK),30,150
209,116,42,26-03-2019,6,1000032662,Gary McGarr,10/4/1961,SA,VEGETABLES,LEAFY VEGETABLES,RED AMARANTHUS (LAL CHAULAEE),15,90
210,178,152,10/10/19,9,1000032782,Rick Huthwaite,1/12/1975,WA,CHOCOLATES AND SWEETS,CANDIES,TIC TAC ELAICHI MINTS 10.7 GM,25,225
211,320,52,13-04-2019,5,1000032953,Dennis Bolton,30-10-1976,WA,VEGETABLES,SPROUTS AND PEAS,green peas (hari matar),49,245
212,181,27,23-04-2019,8,1000032788,Eleni McCrary,19-06-1958,VIC,VEGETABLES,EXOTIC VEGETABLES,CHERRY TOMATO PACK,30,240
213,529,93,18-05-2019,7,1000033163,Sonia Cooley,15-03-1947,QLD,FRUITS,IMPORTED_FRUITS,Raw_papaya,39,273
214,100,47,04/06/19,1,1000032646,Valerie Mitchum,28-02-1977,SA,VEGETABLES,ONION POTATO AND TOMATO,POTATO (ALOO),150,150
215,203,158,17-05-2019,8,1000032836,Emily Phan,12/10/1948,WA,CHOCOLATES AND SWEETS,CANDIES,ALPENLIEBE GOLD CARAMEL TOFFEE 156.4 GM,50,400
216,590,87,24-04-2019,2,1000033224,John Grady,12/2/1983,QLD,FRUITS,CITRUS_FRUITS,papaya,42,84
217,86,99,23-09-2019,2,1000032632,Lindsay Williams,14-03-1932,WA,FRUITS,IMPORTED_FRUITS,imported orange,149,298
218,439,31,11/09/19,7,1000033073,Emily Grady,27-06-1983,QLD,VEGETABLES,EXOTIC VEGETABLES,ICEBERG LETTUCE,119,833
219,585,8,04/12/19,10,1000033219,Jennifer Halladay,22-12-1971,QLD,VEGETABLES,CHILLI LEMON GARLIC AND GINGER,CHILLI(MIRCHI BHAJI),78,780
220,341,54,23-08-2019,4,1000032974,Kristen Hastings,17-07-1988,WA,VEGETABLES,SPROUTS AND PEAS,sprouted beans(200gm),32,128
221,480,20,10/12/19,7,1000033114,Tiffany House,31-08-1973,QLD,VEGETABLES,CUCUMBER AND GOURDS,CUCUMBER (FRENCH),44,308
222,11,6,22-05-2019,6,1000032557,Anthony Jacobs,26-12-1984,QLD,VEGETABLES,BRINJAL,NAGPURE BRINJAL (BAINGAN),48,288
223,309,102,02/07/19,8,1000032942,Lena Hernandez,26-06-1944,WA,FRUITS,MELONS,water melon(2.5kg),85,680
224,463,10,10/10/19,5,1000033097,Roy Phan,3/9/1973,QLD,VEGETABLES,CHILLI LEMON GARLIC AND GINGER,GARLIC PEELED (CHHILA LASSAN),35,175
225,520,72,13-02-2019,6,1000033154,Victor Preis,3/9/1957,QLD,VEGETABLES,SEASONAL VEGETABLES,pumpkin disco,39,234
226,70,18,20-05-2019,2,1000032616,Shui Tom,11/3/1988,VIC,VEGETABLES,CUCUMBER AND GOURDS,CUCUMBER (DESI KHEERA),34,68
227,342,175,24-03-2019,8,1000032975,Cindy Chapman,2/3/1947,WA,CHOCOLATES AND SWEETS,CANDIES,RINDA PUDDING CUP JELLY 80 GM (PACK OF 6),139,1112
228,537,165,25-07-2019,5,1000033171,Steve Nguyen,2/2/1956,QLD,CHOCOLATES AND SWEETS,CANDIES,MALA'S ASSORTED MELTIES 300 GM,69,345
229,133,162,20-06-2019,9,1000032680,Ryan Akin,11/6/1983,WA,CHOCOLATES AND SWEETS,CANDIES,CAVENDISH & HARVEY BARLEY SUGAR DROPS 200 GM,225,2025
230,537,112,18-11-2019,7,1000033171,Steve Nguyen,2/2/1956,QLD,CHOCOLATES AND SWEETS,CANDIES,ALPENLIEBE GOLD CARAMEL CANDY 30.6 GM (STICK),20,140
231,458,138,15-06-2019,1,1000033092,Heather Kirkland,3/5/1985,QLD,CHOCOLATES AND SWEETS,CANDIES,NATURO FRUITSUM PINEAPPLE SNACK 135 GM,100,100
232,69,80,11/03/19,7,1000032615,Alan Schoenberger,30-07-1968,SA,FRUITS,BANANA,banana red,99,693
233,527,173,09/10/19,4,1000033161,Brian Dahlen,7/11/1965,QLD,CHOCOLATES AND SWEETS,CANDIES,PARLE ORANGE BITE CANDY 289 GM,50,200
234,282,165,04/10/19,6,1000032915,Maribeth Schnelling,18-11-1954,WA,CHOCOLATES AND SWEETS,CANDIES,MALA'S ASSORTED MELTIES 300 GM,69,414
235,434,58,03/01/19,1,1000033068,Gary Hansen,5/12/1950,QLD,VEGETABLES,ROOTY VEGETABLES,baby potato,49,49
236,120,1,12/03/19,1,1000032666,Alyssa Tate,4/1/1973,NT,VEGETABLES,BEANS,BEANS(DESI/LOCAL BEANS),49,49
237,290,111,03/12/19,10,1000032923,Helen Wasserman,25-10-1942,VIC,FRUITS,SEASONAL FRUITS,pomigranate kesar,99,990
238,192,35,22-04-2019,2,1000032815,Bart Folk,14-08-1944,WA,VEGETABLES,LEAFY VEGETABLES,COLOCASSIA LEAVES (ARBI KA PATTA),10,20
239,282,140,11/10/19,5,1000032915,Maribeth Schnelling,18-11-1954,WA,CHOCOLATES AND SWEETS,CANDIES,NESTLE POLO MINTS 31.2 GM (ROLL),10,50
240,419,161,24-04-2019,6,1000033053,Erica Hernandez,11/9/1947,QLD,CHOCOLATES AND SWEETS,CANDIES,CADBURY GOLD CHOCLAIRS 550 GM,224,1344
241,342,152,05/09/19,4,1000032975,Cindy Chapman,2/3/1947,WA,CHOCOLATES AND SWEETS,CANDIES,TIC TAC ELAICHI MINTS 10.7 GM,25,100
242,508,8,18-12-2019,2,1000033142,Tracy Hopkins,8/12/1967,QLD,VEGETABLES,CHILLI LEMON GARLIC AND GINGER,CHILLI(MIRCHI BHAJI),78,156
243,27,108,17-03-2019,2,1000032573,Eugene Barchas,17-07-1978,NSW,FRUITS,SEASONAL FRUITS,sapota,49,98
244,360,142,18-09-2019,2,1000032993,Bill Stewart,16-11-1957,WA,CHOCOLATES AND SWEETS,CANDIES,RAVALGAON LACTO CANDY 400 GM,100,200
245,4,3,11/02/19,7,1000032550,Katherine Murray,16-05-1978,VIC,VEGETABLES,BEANS,COW PEAS(BORA BEANS),59,413
246,15,136,03/03/19,9,1000032561,Ben Peterman,20-02-1962,QLD,CHOCOLATES AND SWEETS,CANDIES,NATURE VALLEY CRUNCHY OATS & CHOCOLATE GRANOLA BAR 21 GM,25,225
247,48,121,09/06/19,3,1000032594,Scott Williamson,24-03-1973,SA,CHOCOLATES AND SWEETS,CANDIES,FRUITELLA ORANGE CANDY 36 GM (STICK),30,90
248,504,147,13-01-2019,9,1000033138,Stephanie Ulpright,21-11-1961,QLD,CHOCOLATES AND SWEETS,CANDIES,SWAD DIGESTIVE CANDY 1.5 GM (PACK OF 100),100,900
249,520,144,12/01/19,2,1000033154,Victor Preis,3/9/1957,QLD,CHOCOLATES AND SWEETS,CANDIES,RAVALGAON SUPRIME ASSORTED TOFFEE 238 GM,50,100
250,270,41,07/12/19,2,1000032903,Karen Carlisle,26-12-1974,SA,VEGETABLES,LEAFY VEGETABLES,MINT LEAVES (PUDINA),10,20
251,550,85,17-10-2019,3,1000033184,Toby Ritter,4/4/1984,WA,FRUITS,CITRUS_FRUITS,kinoo orange,49,147
252,427,157,03/03/19,9,1000033061,Frank Merwin,26-03-1935,QLD,CHOCOLATES AND SWEETS,CANDIES,ALPENLIEBE CREAMFILLS BUTTER TOFFEE 174.8 GM,50,450
253,268,75,08/04/19,3,1000032901,Pauline Chand,2/2/1971,WA,FRUITS,APPLE,kinnaur,149,447
254,161,154,04/03/19,3,1000032760,Nat Carroll,4/6/1953,SA,CHOCOLATES AND SWEETS,CANDIES,TIC TAC PEACH AND PASSION FRUIT FLAVOURED MINTS 10.2 GM,10,30
255,215,46,14-02-2019,2,1000032848,Mitch Willingham,24-03-1954,WA,VEGETABLES,ONION POTATO AND TOMATO,ONION (PYAZ),295,590
256,16,123,03/01/19,10,1000032562,Thomas Boland,10/1/1952,VIC,CHOCOLATES AND SWEETS,CANDIES,GOLIBOLI LEMON FLAVOURED HARD BOILED SUGAR CANDY 100 GM,20,200
257,229,5,28-02-2019,2,1000032862,Emily Ducich,6/4/1988,SA,VEGETABLES,BRINJAL,BIG BLACK BRINJAL (BHARTA BAINGAN),38,76
258,463,11,03/10/19,4,1000033097,Roy Phan,3/9/1973,QLD,VEGETABLES,CHILLI LEMON GARLIC AND GINGER,GINGER(ADRAKH),99,396
259,358,166,11/02/19,2,1000032991,Scot Coram,4/1/1977,WA,CHOCOLATES AND SWEETS,CANDIES,MALA'S LITCHI MELTIES 300 GM,69,138
260,216,54,20-03-2019,5,1000032849,Kelly Collister,6/7/1970,WA,VEGETABLES,SPROUTS AND PEAS,sprouted beans(200gm),32,160
261,65,120,09/05/19,10,1000032611,Dave Kipp,31-03-1961,NSW,CHOCOLATES AND SWEETS,CANDIES,CHUPA CHUPS SOUR BITES 66.6 GM,30,300
262,423,113,19-03-2019,5,1000033057,Dorris liebe,20-10-1960,QLD,CHOCOLATES AND SWEETS,CANDIES,ALPENLIEBE GOLD STRAWBERRY CANDY 30.6 GM (STICK),20,100
263,505,121,24-12-2019,3,1000033139,Thomas Brumley,8/1/1957,QLD,CHOCOLATES AND SWEETS,CANDIES,FRUITELLA ORANGE CANDY 36 GM (STICK),30,90
264,405,26,11/06/19,3,1000033039,Rob Haberlin,20-12-1954,VIC,VEGETABLES,EXOTIC VEGETABLES,CELERY (AJWAIN),149,447
265,327,150,13-07-2019,6,1000032960,Mike Gockenbach,20-11-1968,WA,CHOCOLATES AND SWEETS,CANDIES,SWAD KACCHA AAM & LEMON CANDY 1.5 GM (PACK OF 90),100,600
266,445,108,05/05/19,2,1000033079,Clay Ludtke,8/1/1951,QLD,FRUITS,SEASONAL FRUITS,sapota,49,98
267,57,67,02/04/19,8,1000032603,Mitch Webber,1/2/1960,VIC,VEGETABLES,SEASONAL VEGETABLES,capsicum green,56,448
268,211,37,18-04-2019,4,1000032844,Nicole Hansen,10/10/1932,SA,VEGETABLES,LEAFY VEGETABLES,CURRY LEAVES,5,20
269,215,39,20-09-2019,4,1000032848,Mitch Willingham,24-03-1954,WA,VEGETABLES,LEAFY VEGETABLES,FENUGREEK (METHI),14,56
270,26,58,14-06-2019,2,1000032572,Phillip Breyer,1/10/1970,NSW,VEGETABLES,ROOTY VEGETABLES,baby potato,49,98
271,480,165,20-11-2019,1,1000033114,Tiffany House,31-08-1973,QLD,CHOCOLATES AND SWEETS,CANDIES,MALA'S ASSORTED MELTIES 300 GM,69,69
272,473,123,09/02/19,6,1000033107,Cyma Kinney,7/1/1946,SA,CHOCOLATES AND SWEETS,CANDIES,GOLIBOLI LEMON FLAVOURED HARD BOILED SUGAR CANDY 100 GM,20,120
273,514,155,15-12-2019,1,1000033148,Matt Abelman,7/10/1952,QLD,CHOCOLATES AND SWEETS,CANDIES,TIC TAC POPCORN FENNEL MINT 10.2 GM,10,10
274,414,29,19-11-2019,2,1000033048,Quincy Jones,10/8/1990,VIC,VEGETABLES,EXOTIC VEGETABLES,GREEN ZUCCHINI (HARI TURAII),149,298
275,453,128,18-03-2019,9,1000033087,Matt Collins,22-02-1988,QLD,CHOCOLATES AND SWEETS,CANDIES,MAPRO FALERO MANGO FRUIT CHEWS 150 GM,49,441
276,476,41,04/12/19,9,1000033110,Angele Hood,31-05-1964,QLD,VEGETABLES,LEAFY VEGETABLES,MINT LEAVES (PUDINA),10,90
277,571,89,10/03/19,2,1000033205,MaryBeth Skach,7/8/1935,QLD,FRUITS,CITRUS_FRUITS,sweet lime,69,138
278,300,84,28-12-2019,9,1000032933,Brian Stugart,3/2/1970,WA,FRUITS,CITRUS_FRUITS,jujube(ber),35,315
279,33,3,14-10-2019,6,1000032579,Dave Poirier,29-08-1968,WA,VEGETABLES,BEANS,COW PEAS(BORA BEANS),59,354
280,271,108,16-01-2019,3,1000032904,Duane Benoit,7/5/1972,WA,FRUITS,SEASONAL FRUITS,sapota,49,147
281,209,55,27-01-2019,3,1000032842,Michelle Tran,27-12-1983,WA,VEGETABLES,SPROUTS AND PEAS,sprouted beans mathki(200gm),32,96
282,414,112,18-03-2019,1,1000033048,Quincy Jones,10/8/1990,VIC,CHOCOLATES AND SWEETS,CANDIES,ALPENLIEBE GOLD CARAMEL CANDY 30.6 GM (STICK),20,20
283,280,44,08/04/19,1,1000032913,Corey Catlett,8/1/1945,WA,VEGETABLES,LEAFY VEGETABLES,SPRING ONION (HARA PYAZ),19,19
284,262,62,03/10/19,3,1000032895,Henia Zydlo,24-09-1953,WA,VEGETABLES,ROOTY VEGETABLES,delhi carrot,49,147
285,288,155,14-07-2019,2,1000032921,Clay Cheatham,5/1/1974,QLD,CHOCOLATES AND SWEETS,CANDIES,TIC TAC POPCORN FENNEL MINT 10.2 GM,10,20
286,140,131,02/07/19,8,1000032700,Sean O'Donnell,27-08-1965,WA,CHOCOLATES AND SWEETS,CANDIES,MENTOS MINT STICK 31.2 GM,15,120
287,589,94,15-12-2019,2,1000033223,Steve Carroll,20-12-1932,QLD,FRUITS,IMPORTED_FRUITS,Avacado,399,798
288,532,122,20-03-2019,2,1000033166,Ivan Gibson,22-12-1980,QLD,CHOCOLATES AND SWEETS,CANDIES,FRUITELLA STRAWBERRY CANDY 36 GM (STICK),30,60
289,444,156,28-06-2019,1,1000033078,Darren Budd,18-07-1956,QLD,CHOCOLATES AND SWEETS,CANDIES,TIC TAC STRAWBERRY MIX MINTS 13.1 GM,20,20
290,172,93,14-11-2019,5,1000032773,Nathan Mautz,4/4/1972,VIC,FRUITS,IMPORTED_FRUITS,Raw_papaya,39,195
291,361,77,10/08/19,10,1000032994,Jack Lebron,9/10/1977,NSW,FRUITS,APPLE,royal gala,179,1790
292,498,38,22-07-2019,4,1000033132,Mark Haberlin,5/6/1976,QLD,VEGETABLES,LEAFY VEGETABLES,DILL LEAVES ,20,80
293,61,35,22-11-2019,3,1000032607,Michael Stewart,21-10-1947,SA,VEGETABLES,LEAFY VEGETABLES,COLOCASSIA LEAVES (ARBI KA PATTA),10,30
294,343,6,07/02/19,6,1000032976,Larry Tron,23-06-1980,WA,VEGETABLES,BRINJAL,NAGPURE BRINJAL (BAINGAN),48,288
295,472,87,27-07-2019,8,1000033106,Hallie Redmond,3/1/1970,QLD,FRUITS,CITRUS_FRUITS,papaya,42,336
296,408,134,22-09-2019,5,1000033042,Laurel Workman,25-04-1953,WA,CHOCOLATES AND SWEETS,CANDIES,MENTOS RAINBOW CHEWY CANDIES 36.4 GM (STICK),15,75
297,515,177,24-10-2019,5,1000033149,Dave Hallsten,24-11-1975,QLD,CHOCOLATES AND SWEETS,CANDIES,SIMPKINS ORANGE LEMON & GRAPE FRUIT DROPS 200 GM,225,1125
298,579,91,14-10-2019,3,1000033213,Linda Southworth,2/2/1988,QLD,FRUITS,CITRUS_FRUITS,white guava,59,177
299,70,82,24-03-2019,9,1000032616,Shui Tom,11/3/1988,VIC,FRUITS,BANANA,yellaki,85,765
300,119,39,25-07-2019,7,1000032665,Don Jones,27-02-1953,QLD,VEGETABLES,LEAFY VEGETABLES,FENUGREEK (METHI),14,98
301,194,4,03/02/19,4,1000032821,Tamara Willingham,30-09-1957,QLD,VEGETABLES,BEANS, FRENCH BEANS(FARSI),68,272
302,229,64,12/12/19,5,1000032862,Emily Ducich,6/4/1988,SA,VEGETABLES,ROOTY VEGETABLES,white raddish,9,45
303,398,53,02/03/19,3,1000033032,Kean Thornton,19-02-1975,VIC,VEGETABLES,SPROUTS AND PEAS,green sprouts(hara chana 250gm),32,96
304,145,110,13-02-2019,6,1000032716,Hunter Glantz,15-07-1983,WA,FRUITS,SEASONAL FRUITS,tender coconut(1 Nos),32,192
305,466,19,16-10-2019,1,1000033100,Darren Koutras,19-12-1937,QLD,VEGETABLES,CUCUMBER AND GOURDS,CUCUMBER (KHEERA),39,39
306,66,100,06/06/19,9,1000032612,Cari Sayre,7/10/1988,QLD,FRUITS,IMPORTED_FRUITS,important thai tangerine,199,1791
307,23,54,22-12-2019,9,1000032569,Laurel Beltran,29-01-1951,NSW,VEGETABLES,SPROUTS AND PEAS,sprouted beans(200gm),32,288
308,433,117,10/08/19,4,1000033067,Cindy Schnelling,27-10-1967,QLD,CHOCOLATES AND SWEETS,CANDIES,ALPENLIEBE STRAWBERRY JUZT JELLY 62.9 GM,20,80
309,308,50,06/12/19,6,1000032941,John Castell,3/12/1963,WA,VEGETABLES,ONION POTATO AND TOMATO,TOMATO GREEN,36,216
310,61,12,21-05-2019,1,1000032607,Michael Stewart,21-10-1947,SA,VEGETABLES,CHILLI LEMON GARLIC AND GINGER,INDIAN GARLIC (LEHSUN),229,229
311,122,142,02/10/19,5,1000032668,Resi Pölking,4/12/1980,NSW,CHOCOLATES AND SWEETS,CANDIES,RAVALGAON LACTO CANDY 400 GM,100,500
312,160,80,14-05-2019,2,1000032759,Eugene Hildebrand,1/11/1954,SA,FRUITS,BANANA,banana red,99,198
313,72,54,17-11-2019,9,1000032618,Laura Armstrong,13-05-1974,NSW,VEGETABLES,SPROUTS AND PEAS,sprouted beans(200gm),32,288
314,472,173,17-09-2019,9,1000033106,Hallie Redmond,3/1/1970,QLD,CHOCOLATES AND SWEETS,CANDIES,PARLE ORANGE BITE CANDY 289 GM,50,450
315,377,112,09/06/19,7,1000033011,Susan Vittorini,15-06-1976,WA,CHOCOLATES AND SWEETS,CANDIES,ALPENLIEBE GOLD CARAMEL CANDY 30.6 GM (STICK),20,140
316,450,165,06/05/19,2,1000033084,Mark Van Huff,4/5/1983,QLD,CHOCOLATES AND SWEETS,CANDIES,MALA'S ASSORTED MELTIES 300 GM,69,138
317,293,175,03/07/19,9,1000032926,Neola Schneider,19-04-1940,WA,CHOCOLATES AND SWEETS,CANDIES,RINDA PUDDING CUP JELLY 80 GM (PACK OF 6),139,1251
318,383,66,10/05/19,8,1000033017,Todd Sumrall,18-12-1944,WA,VEGETABLES,SEASONAL VEGETABLES,cabbage(patta gobi),18,144
319,506,100,21-09-2019,7,1000033140,Victoria Pisteka,17-04-1974,QLD,FRUITS,IMPORTED_FRUITS,important thai tangerine,199,1393
320,366,6,18-05-2019,3,1000032999,Sean Miller,30-03-1986,WA,VEGETABLES,BRINJAL,NAGPURE BRINJAL (BAINGAN),48,144
321,45,84,06/09/19,3,1000032591,Sanjit Chand,12/1/1983,VIC,FRUITS,CITRUS_FRUITS,jujube(ber),35,105
322,104,154,04/10/19,10,1000032650,Sarah Brown,7/4/1954,SA,CHOCOLATES AND SWEETS,CANDIES,TIC TAC PEACH AND PASSION FRUIT FLAVOURED MINTS 10.2 GM,10,100
323,443,159,01/03/19,7,1000033077,Philip Fox,14-08-1963,QLD,CHOCOLATES AND SWEETS,CANDIES,ALPENLIEBE GOLD CREAM STRAWBERRY CANDY 156.4 GM,50,350
324,421,46,05/06/19,6,1000033055,Paul Lucas,24-09-1949,QLD,VEGETABLES,ONION POTATO AND TOMATO,ONION (PYAZ),295,1770
325,77,60,26-04-2019,2,1000032623,Raymond Messe,19-08-1986,NSW,VEGETABLES,ROOTY VEGETABLES,carrot regular,49,98
326,59,94,13-11-2019,5,1000032605,Chuck Sachs,27-06-1948,QLD,FRUITS,IMPORTED_FRUITS,Avacado,399,1995
327,140,72,12/07/19,4,1000032700,Sean O'Donnell,27-08-1965,WA,VEGETABLES,SEASONAL VEGETABLES,pumpkin disco,39,156
328,481,83,12/06/19,5,1000033115,Liz Thompson,13-04-1969,QLD,FRUITS,BERRY,gooseberry(amla),69,345
329,104,31,11/09/19,3,1000032650,Sarah Brown,7/4/1954,SA,VEGETABLES,EXOTIC VEGETABLES,ICEBERG LETTUCE,119,357
330,292,11,02/09/19,4,1000032925,Lela Donovan,6/7/1961,WA,VEGETABLES,CHILLI LEMON GARLIC AND GINGER,GINGER(ADRAKH),99,396
331,315,163,16-08-2019,10,1000032948,Frank Carlisle,14-05-1975,WA,CHOCOLATES AND SWEETS,CANDIES,COCO CADO ASSORTED 2 IN1 PUDDING 170 GM,50,500
332,77,140,18-09-2019,7,1000032623,Raymond Messe,19-08-1986,NSW,CHOCOLATES AND SWEETS,CANDIES,NESTLE POLO MINTS 31.2 GM (ROLL),10,70
333,589,133,08/02/19,4,1000033223,Steve Carroll,20-12-1932,QLD,CHOCOLATES AND SWEETS,CANDIES,MENTOS PURE FRESH MINT SUGARFREE GUM 56 GM,100,400
334,449,55,03/04/19,1,1000033083,Alex Avila,19-08-1944,NSW,VEGETABLES,SPROUTS AND PEAS,sprouted beans mathki(200gm),32,32
335,449,56,10/10/19,8,1000033083,Alex Avila,19-08-1944,NSW,VEGETABLES,SPROUTS AND PEAS,sprouted mixed beans ankruti daane (200gm),32,256
336,575,174,26-04-2019,2,1000033209,Michael Nguyen,26-11-1970,QLD,CHOCOLATES AND SWEETS,CANDIES,RINDA FRUIT MIX JELLY 300 G,59,118
337,468,46,24-06-2019,8,1000033102,Marina Lichtenstein,9/3/1952,QLD,VEGETABLES,ONION POTATO AND TOMATO,ONION (PYAZ),295,2360
338,480,149,16-01-2019,5,1000033114,Tiffany House,31-08-1973,QLD,CHOCOLATES AND SWEETS,CANDIES,SWAD IMLI & GUAVA CANDY 100 GM,100,500
339,140,105,19-01-2019,4,1000032700,Sean O'Donnell,27-08-1965,WA,FRUITS,SEASONAL FRUITS,dates imported(500gm),189,756
340,448,153,05/11/19,2,1000033082,Erica Bern,26-12-1948,QLD,CHOCOLATES AND SWEETS,CANDIES,TIC TAC MINTENSITY MINTS 15 GM,15,30
